V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,FREQUENCY
58.94214259,1.531049551,-1.504844843,6.95766241,423.0831305,2333.953797,12664.80549,5803.565162,45.6650293,-1.751465095,4.752369896,2.212815917,-0.98335834,43.02359478,35.21718499,16.56036608,0.379807176,0.48805208,-1.52739266,-1.388993932,2.872492158,487.8672291,14.24916197,9.542589713,18.60073695,17728.29406,31.65935113,2.647001014,80.40907727,12.43352926,28.20033129,1
56.11223317,-0.899271666,3.205041906,11.89984791,349.4701315,1710.260269,7963.537494,22500.50539,53.60922481,1.206113489,27.47855608,-0.942277493,0.210312467,32.42656271,-0.019342157,1.632550963,-0.417780727,1.318622396,1.426141281,-0.579865186,38.77852588,572.5938879,14.13900224,11.09730879,16.61783527,18670.65556,28.84813834,0.286255755,82.84508125,12.82322052,28.00236262,1
49.15709481,1.531402796,1.007857418,0.630630032,508.6571636,1880.367381,13784.20579,16480.1475,35.00047146,0.056967394,34.29415507,4.7532344,0.136227385,51.53428972,1.613840001,5.465887009,2.231154636,-0.715891464,0.080005979,-0.05939135,0.396818851,677.2030447,10.99130775,7.373278223,16.90896805,17745.99667,28.78851228,2.453349907,79.6964555,10.18005594,26.03077237,2
21.15954458,-0.028295009,11.98113678,-0.703648585,481.1261002,4445.028999,36368.51805,7186.586671,28.7049333,1.888811203,21.70251192,8.416569902,-1.488772144,58.04414131,0.620514229,1.873973856,4.99253794,1.385879685,2.445847827,0.342643884,1.757870403,628.3951718,18.5285107,11.39577388,20.00176476,16676.06141,30.47838637,4.693031303,83.24627176,10.7750287,28.83983489,1
59.77775842,-1.963015731,9.04081433,63.37952048,878.1651158,1834.031268,10433.97771,17889.50144,51.43864831,0.986949445,13.14662198,2.991105448,-0.462703203,-0.96183612,2.49896788,34.00075881,-0.651459479,1.463400494,41.00693665,-1.280622437,8.784185139,647.4487011,25.47795132,14.96037707,18.13148829,18842.94656,30.27168377,3.295130578,82.44111821,12.33684008,26.92837852,1
54.98122679,-1.279470435,9.318590184,-0.671558277,474.8338123,1376.275464,8820.488446,18511.71955,40.25415779,-0.908439896,38.82617788,0.112861779,-1.819081906,13.58696619,1.257843145,6.557824773,0.022678058,0.921168672,40.20885793,-0.815263331,2.975990927,650.4828135,15.6087438,11.29179946,19.71339653,18411.19531,30.06635277,2.498526213,82.69442723,11.98684458,28.10404006,1
47.50415605,-1.044878739,6.05370211,11.06518288,566.758373,1917.707502,15618.6301,18839.62174,34.91807616,-0.982575912,42.70024483,-0.9082749,-0.41177896,5.194157101,4.875713661,-1.748636786,4.508277639,0.726485136,31.8854093,0.057411491,11.15316022,802.2627563,15.98591128,10.36733652,18.39547515,17949.83455,29.38218272,-0.37450152,81.79760028,11.45204641,26.95220321,5
39.25268759,0.000483648,5.650285807,-0.501432068,463.0037338,1748.467886,32498.94223,2017.351389,40.27104201,4.666502374,25.33563282,11.07162466,0.444613105,5.127260222,7.172778211,13.62321,1.267208342,1.487713912,30.46460855,-1.384536457,7.972726007,510.2334894,25.41791652,18.78037048,19.73409432,17454.0837,29.01859047,0.945592327,82.96591226,11.4988051,29.31657969,2
38.18771303,3.142126965,19.00303191,3.61069134,375.9869355,2655.371537,29653.33535,2141.173375,31.78075061,0.132106842,43.28558781,1.193373311,1.802705194,2.622500192,13.38768435,6.207848841,-0.281076039,1.500689654,29.02714568,-1.434268002,5.894649647,507.5612985,27.93106918,23.24133001,22.62469549,17882.23156,41.05036942,2.013676104,83.26902351,12.84013705,31.41653247,1
23.37226497,1.150571131,58.63296184,10.42286932,396.9207374,1639.723309,12155.53222,6005.790281,50.07964001,1.24975172,32.29110983,0.450022777,-1.677922067,21.83627505,10.50255541,9.428963365,-1.319123805,-0.870978534,23.74630117,1.977892848,-1.328657749,470.5412365,22.8313549,11.98024615,18.31685729,20446.52643,30.70128794,1.345769798,81.38648958,12.51741243,29.45620145,1
19.05319732,-1.256185674,69.95084142,7.291007457,532.6418417,1444.819113,16527.36266,7729.380676,28.26924332,0.599787198,18.6978659,-0.533120699,-1.733735854,6.060605926,4.285517795,42.6749398,0.962087517,1.242900786,27.34645593,-1.376270139,1.937864827,751.2604796,22.05713021,11.2267416,16.62880971,20047.30372,29.32153554,3.25876973,79.32474197,10.44547356,25.32879267,1
53.63257832,-1.648957332,3.317160167,-1.472850252,229.4305619,961.3127322,8162.076467,5850.142871,103.3700524,2.753974586,30.87380469,1.046711952,-0.882831675,0.456792555,1.27561489,6.000520662,-1.163692749,0.020945341,59.21869211,-0.17260123,2.861728079,357.748782,17.61447085,12.82055334,22.7784956,18793.83016,29.74985772,0.635021267,81.21301358,12.02966786,31.15755722,1
52.93998562,-0.363644976,1.282039678,-0.53379123,253.2548816,1073.294765,15797.92119,6705.147356,250.3726915,1.207186585,43.94121999,0.203184391,0.25688618,-0.444908499,0.959577319,10.56953743,-0.295609294,-0.936305912,43.26127834,0.057235392,-0.229755824,354.8772374,14.5968603,11.6484245,21.51876835,18303.39047,40.62722931,2.575369337,82.89198303,11.3999205,33.45959166,1
45.80748446,-0.791970359,14.66372198,-1.354272862,435.3901932,1459.296564,7881.217678,2222.814975,28.2427869,3.152193526,2.170856374,0.328770297,0.375913886,8.159558931,58.70109245,-0.736676725,1.260657569,8.597150575,12.9950878,-0.458823587,3.964020037,577.3444142,25.72129219,19.94767452,19.41683888,17612.70661,40.95982511,2.992907426,81.50172661,13.37980573,29.36845009,1
41.89282042,-2.203017014,18.15658767,0.03053128,441.5265666,2128.270583,3964.043647,3954.33715,24.29009414,6.397145119,10.79757024,-0.680534086,-0.198062257,6.415433312,74.02226869,-1.459780644,0.781155855,-1.954379423,4.223924583,-0.166595428,2.95092281,831.9162186,17.41823535,16.00542146,19.72500429,17277.00718,27.87926643,1.045118217,83.5259729,11.47107177,26.78741905,2
25.81299478,-0.500429586,61.6741932,-1.471632271,684.9933331,1840.3019,10280.17775,4082.030911,45.74576283,-1.325946731,46.16205709,0.402861644,0.569018019,30.55562735,10.18394233,3.067173095,-1.501133934,-0.966728636,9.333422927,-0.433682863,1.182883981,437.010428,23.05347169,15.37250073,17.78454893,20381.09465,40.10342936,1.669721837,81.44130967,12.55245478,29.60943692,1
39.98687242,-1.280825612,48.21354206,-0.568190943,576.4999237,1317.25585,7530.991036,5036.908761,44.95930653,1.634212293,24.83966477,0.028412826,0.148998582,16.11431393,17.31646486,6.771788706,0.259952191,0.627320312,30.16719967,-0.503425151,3.385471558,578.7191099,22.76948232,15.85949628,20.05701506,19556.5748,28.62989007,0.712308763,80.35123464,12.18742195,27.93091485,3
40.3932799,0.191962142,21.45321559,1.110566685,309.9560291,870.5103962,5899.214323,1998.065271,100.6072105,5.235355026,26.92184378,9.627481782,0.669323259,-0.161834275,14.29135649,10.15653544,5.805413928,0.849078279,26.4341148,-0.533461205,7.020795714,240.3687862,21.62753158,14.43115647,22.3422624,18771.06377,41.5703762,1.385594467,82.97671696,14.07522798,33.95383068,1
45.10608782,1.077059254,36.65118421,23.98925012,502.4402779,1753.132113,6944.992207,3065.204881,13.92282671,1.479572785,2.295049077,-1.446701506,1.028428515,3.996749762,69.50554742,1.286386236,1.198346906,14.59324875,4.684379403,0.165143014,1.204806519,1070.707704,24.44058575,15.95297471,17.33230786,17398.57584,30.48951659,2.686871818,84.35816489,9.143045764,23.96209813,2
29.12731689,0.975367519,32.35980267,65.06559394,625.8137739,1614.298186,5095.489214,3160.162968,22.98358956,7.385314657,3.844823296,1.209359857,0.29240402,0.901452707,71.1829985,0.753481632,3.106627533,7.165605359,1.823040112,0.629841518,11.56796676,899.4980602,24.87222593,16.37555537,19.12979717,17121.0214,30.95156274,2.297519342,84.13219999,10.41116488,23.81052857,4
33.60816033,-1.107600605,52.55434981,0.603212568,507.5676941,1254.044019,13466.95466,3046.46914,70.25186364,0.639515032,1.70228712,-0.166342214,-0.313613467,-0.09016654,90.85558633,7.233986642,0.277557133,-0.091254658,-0.417276525,0.519479118,0.325037269,447.2631463,23.16532263,12.18647694,17.95250643,19565.87203,39.06553325,2.256961531,82.31924603,12.71006079,34.18347459,2
13.9281537,38.70697806,40.48556885,89.74213908,2579.323667,3306.902678,15737.75744,3944.180198,8.960882859,-1.007129522,20.9721108,0.798233573,-0.638118617,-0.202329586,30.98352968,12.47623909,0.369665418,11.56117976,21.68653322,1.722412217,-1.723866652,1350.631871,35.42692041,20.12574394,16.69270731,17523.96474,31.36729481,1.661781787,82.53993414,8.074833531,17.66495915,2
9.383234051,8.266698568,67.45020442,92.57903568,2244.387397,2616.474796,13967.39587,2479.494801,9.453642204,-1.871981209,19.57289141,1.511313523,-0.301873315,-1.327021801,49.96621713,3.263617838,-0.591145056,1.591661749,19.47566411,-0.282692371,2.730454748,1292.977688,23.17192275,16.9993143,17.09571376,17221.81744,31.4247629,0.824465333,81.15260538,8.94357175,16.88955554,2
36.9551053,-0.693694155,16.03568898,0.727545772,232.0533505,2910.837075,4427.416375,18577.91161,112.6054142,-0.760309936,30.50414244,5.20483107,1.769469724,3.900832329,17.85330617,24.56666244,1.027313635,-0.747094925,13.53756414,0.252041384,2.417066793,144.8196177,14.5510347,11.53160051,19.29711965,20264.90905,38.79696828,0.698181663,82.69180122,15.43515409,36.0154033,1
47.14695872,-2.660756867,27.33683164,24.06118062,677.0558803,1030.720881,7523.274641,7379.876148,47.30020991,1.754462336,26.58505927,17.15285503,0.816145467,0.991336811,2.361023704,10.51532138,3.178460029,0.807196755,38.46921389,-0.50093987,2.061198,639.2664573,28.02650575,14.62312154,18.86789323,19164.4277,40.8818903,3.014882341,81.2413655,12.79167436,27.96568474,2
-0.218669634,14.76317961,81.06579392,57.27436821,1874.01026,2967.574418,23811.2712,1813.56419,5.34945669,0.687293401,16.98624613,8.744106455,0.421451935,51.90807039,2.004657865,8.376501485,-0.727583775,-0.234852911,6.13441176,-0.302908479,8.07923712,1071.342568,31.04910968,19.71266071,14.71863188,17335.82178,29.65216884,2.814724711,84.52412034,8.731677123,20.12467355,1
21.88636957,-0.374918551,22.1346184,2.310586954,635.9585625,1238.988826,10245.23102,7970.266359,34.16582203,-0.505592915,5.140726694,0.616547741,0.290442217,1.685925493,2.726155774,55.60649464,0.977770932,2.255499867,32.82334308,1.437625521,2.312307094,719.9784629,10.27977738,10.98327689,18.30894188,18638.51124,39.34101144,1.316735852,82.61856176,9.456230092,28.12134897,1
22.64259441,0.209373747,12.03273616,-1.884848659,450.3306099,1493.225695,11645.79427,22870.28444,40.99091961,-1.014591852,23.01636246,18.54729045,-0.406779809,33.13621484,10.33839676,4.287455322,1.095176708,-0.015943266,1.054108837,-1.27833015,9.506070341,702.7587499,9.415961691,7.918954789,19.81469171,18382.79658,31.54425403,3.881886749,82.14287072,8.654084321,26.139406,2
6.333700502,0.638385596,70.97643022,-0.278955295,629.9629696,1369.577802,30615.72049,7992.917486,13.04765937,-0.684845241,9.876867502,20.03169066,-1.269407134,43.60358636,9.960284995,14.25141566,2.376453559,0.246346686,4.290554114,-1.465866165,-0.663042397,844.7134369,26.94015095,14.82662903,19.83361854,17826.88913,30.10357214,3.301412914,82.51130343,8.669141883,22.92440321,1
10.75070994,-0.472624416,76.15632469,-0.949593595,852.8003633,2080.384256,33739.66702,5741.155733,14.22904956,-0.723420904,18.46729256,3.316911548,-0.294867345,49.69992021,1.801902352,25.83869736,1.290249154,-0.264292972,-0.442207399,0.364660108,1.981723489,868.7598034,26.45020553,12.63885176,18.83069523,17699.31591,29.59272089,1.769415863,84.28683767,9.844825312,22.64158231,2
23.47061349,-0.415886065,32.84923062,-0.12473295,930.5623766,1459.317366,13598.6798,11267.57542,20.48160927,1.316367643,60.21749685,5.47332273,-0.184301429,21.87850709,2.923860952,0.970174638,6.507667082,-0.576735449,4.364566615,0.602421154,-0.69837386,953.2579161,15.69022654,10.14116896,16.6148857,18584.78235,30.02392321,1.046328009,81.83941914,6.604094719,21.14260812,1
19.31054591,-0.938946218,36.99865437,0.003004665,734.80519,1231.648062,17352.02707,20557.63472,29.24775092,0.735152628,59.14765132,-0.557154508,-0.686764855,23.80828503,0.209950183,6.922958072,5.033899603,0.482890229,4.066544878,-1.07315864,0.311486487,789.958202,12.20338959,8.870316538,18.9587058,18446.39349,30.73374108,2.20408115,81.81264582,9.414792267,24.56523931,3
3.83556424,0.55179584,45.83233037,-0.502837824,568.1233019,1271.630328,33678.19602,15968.66718,55.10539225,0.284916294,3.991594304,-0.637630381,-0.081719932,2.696250756,66.75828787,1.41424182,3.040655733,7.035292847,15.51136684,-0.619043221,2.406003378,636.5445122,17.17335642,10.60726636,18.93549192,17945.1099,41.92150625,0.807188752,82.10631046,11.14898185,25.39520779,3
69.09635365,2.021658508,12.72196812,46.43592787,457.518752,1292.034096,9805.144793,3880.456243,20.25125817,1.18364673,34.09718708,-0.284928311,0.465564177,6.003621449,37.64293843,4.567130095,-0.633089165,5.772151954,8.4195119,-0.404040718,-1.317283891,736.9073782,31.46184466,20.67455038,17.71072931,16832.24248,40.63056052,2.991644573,83.17131717,13.29304691,25.52987887,1
54.54127815,-0.050239099,38.9886102,-1.732417866,639.5274311,1718.383681,13862.30447,2832.848703,5.513206598,0.558399105,8.768182296,13.01567096,-1.150825445,15.04284961,24.71962463,8.552095942,2.273247294,3.31196206,3.287281052,-0.615455618,21.64206946,1070.297761,25.99746585,18.82158201,16.68758206,16506.75063,30.66358646,3.592049862,83.15185572,8.847384704,20.22599722,1
70.53062936,0.104433197,12.50237134,23.14491173,488.2048808,1063.724392,17870.93479,1631.496731,15.54597516,3.82465853,18.83784637,0.508782253,-0.33482251,12.68133185,18.56989715,33.36939098,0.693161699,0.836564888,2.373417003,-0.147478316,12.83981089,855.4534228,23.8875806,14.5354141,17.97436865,16957.51434,29.31102475,3.462848355,84.16021264,10.86313476,21.78067082,2
38.94582369,-0.357833467,53.77503905,57.75574612,1086.192407,1788.209103,21348.91542,4377.71729,10.21428845,0.198737876,25.43914063,19.30115723,-1.20290527,10.41846167,-0.260081712,29.90553562,-0.174129879,0.709166223,-0.917600802,-1.55159059,11.53213105,1175.023161,20.96751237,12.44322093,16.92521111,16690.65054,29.52432985,3.495736472,84.1657715,8.126646204,17.21514979,1
38.79801291,0.560749919,51.42960893,8.34584864,941.5430733,1679.039849,26389.59813,4313.077162,15.44837731,3.110530009,17.69646143,1.132227127,1.331191436,40.88864734,26.64390073,11.79161689,0.998925208,0.02042277,0.445634278,2.296166569,3.932642133,942.2819626,27.46327573,17.84965139,19.47872272,17062.50209,30.9552166,3.879969533,84.03088638,11.40203334,22.31551158,1
43.59908524,2.243653857,-0.491795398,-1.951133245,498.093719,2834.508508,6444.363599,7279.815027,117.1004519,2.31163004,54.91841287,2.458141864,-0.153827144,4.131430324,-0.277473247,1.165688608,1.945296392,1.386555868,34.75240077,-0.180296908,5.357425014,152.3256623,8.024551075,6.971795409,16.38772067,7781.18299,30.13318267,0.062148261,82.2691489,11.29776423,33.97330152,2
43.37393617,1.611428511,1.886964167,0.913036088,767.6234334,3433.504025,11580.92558,9487.290408,88.2204926,0.523793012,55.89391632,0.127459537,0.403443284,4.140550107,2.576362994,7.830873457,1.315085487,-0.233755528,24.15750179,-1.645500574,1.882381227,310.6828282,12.6870945,7.03886417,13.07051642,7408.930806,30.5776709,0.745589147,82.0358797,8.210899125,33.10192547,2
40.05406104,-1.002199613,-1.086756318,0.319529934,525.4716173,2944.531007,14747.47254,6256.07997,57.67629732,1.210292898,61.8600998,4.346133764,0.414853209,3.605760475,8.890099172,11.57642271,11.01205184,1.85329059,4.118943299,-0.218520127,-0.827901317,393.6126948,8.235307892,7.478769011,15.55707329,8578.126208,29.67121,3.523918633,83.9015735,11.42106846,32.30342141,1
78.77520977,0.236930743,-1.515580233,-0.568656428,752.6417031,2939.130842,5292.299574,5392.158016,39.36974144,0.895649074,22.54475824,8.551293517,-0.319860007,16.2744608,0.965892829,32.24004782,6.310653569,0.752015825,10.85142862,2.601097396,2.477804692,304.4754338,12.59132287,9.212938114,18.89442826,9561.477149,30.15918857,3.177502773,80.39743061,13.51909772,31.92147815,1
62.9641843,-0.552553352,0.243486023,-0.030211648,667.7450369,3174.703007,11200.82278,3312.65236,48.05227659,-0.062452131,31.96657046,5.776253787,0.035896342,35.25992096,-0.018546526,6.446668166,8.405612416,-1.076640087,1.550975422,-0.266797855,8.81449955,329.9410212,7.364940374,5.475908406,16.8695637,9523.895619,31.76330917,1.447801427,81.54933432,12.64922716,30.86675719,1
53.2173707,1.461332402,-0.357877313,0.383185987,452.0552289,3556.192535,9700.766508,9819.718042,50.03301064,-0.783879588,40.87478229,5.983420328,0.048124821,32.98944451,-1.804175768,0.527655835,10.98713346,2.38619615,2.335631619,-0.619860608,6.622648773,363.2673728,11.46886376,7.766268353,16.69124886,9514.825009,27.98960271,2.902686228,81.60283026,11.37078601,31.76180481,2
60.8278972,-1.75572985,0.730115787,1.132642005,532.532065,3635.953529,10838.71241,9027.066657,40.41809987,0.817759184,42.20972134,0.246629664,-1.079273835,11.04418747,9.109893709,3.797772477,5.934456828,-0.758683967,28.19127749,-0.459368755,-0.806262699,358.4157703,10.94039788,8.175118514,15.63860877,9614.478763,29.18105563,3.221052078,82.84616502,13.15564091,31.9843574,1
55.18565491,20.88047371,1.761000829,7.852449711,708.057786,3912.63852,8230.369228,2949.625875,35.23753396,-1.139484535,22.01827137,27.59368909,-0.363265751,1.822555999,0.784077072,24.02473203,0.872875552,0.102826294,12.72618368,-1.423052646,6.073631556,323.3787237,18.68239104,13.82536077,17.31698409,10053.85232,31.24433708,1.895154486,83.02500881,12.67295452,33.52583385,2
44.43671867,1.229028106,0.06813213,-1.000092683,290.8913015,1302.916115,3065.645908,12043.39091,319.3723235,0.125632444,45.46059779,-1.553453731,-0.185899304,18.33101042,3.600076865,4.015989554,4.82618244,-0.906869925,14.22053753,-0.116429216,10.37172956,200.2166489,14.33312393,9.147637094,17.75344963,10704.78826,40.75618866,3.506685871,79.9428659,19.29102761,35.17058006,1
25.40949864,0.623646109,33.33449437,0.316928474,279.580145,1013.593727,9003.481829,4521.119953,272.851401,-0.365164163,27.88565315,1.840665787,-0.559506986,41.63523733,2.328426652,1.991988689,-0.69879871,-2.059602275,1.35516106,-0.800717361,20.95276556,94.5699998,14.31921494,10.03996544,20.69282506,12030.81645,30.02412683,3.356495541,80.39519997,15.39158634,37.55588942,2
25.74898959,1.692280799,33.53356952,0.453106649,288.5685827,1277.408706,7826.880113,6817.399414,226.593771,2.240481514,25.58784998,2.182940162,1.799992727,51.01585021,5.486126793,7.552192197,-0.589732601,0.106708252,1.514325498,-0.438149918,5.48479303,181.2820475,17.93203337,11.62977456,19.53067024,12479.6475,30.72371731,2.886651484,81.415772,14.26506385,34.32601235,1
19.37488373,-0.253892475,52.27038179,1.588012719,408.7434776,1153.235355,5701.583859,4697.308726,254.9999592,1.811171496,34.43286674,-0.112556768,0.75915502,17.02365588,20.19962098,1.498854563,0.123987479,0.32349821,12.02579,-0.119121667,10.55674405,236.5682127,21.92783041,12.0301612,16.94540132,12477.83086,29.17685316,3.108641313,82.21437376,13.81979071,34.02578196,1
27.73800757,-1.392393653,33.60956549,0.645764784,295.2700477,973.8943477,4113.376002,8201.765412,318.3272254,1.468727009,30.51331805,0.198600578,-0.106327778,24.24809453,3.763206872,3.179412887,1.573713153,-1.909512197,18.71923732,0.449297957,18.08059372,233.0548188,22.55181754,14.95360023,17.54802929,12692.90992,29.60781269,3.199107335,82.64548438,13.93041179,34.87269085,2
15.66476056,0.219043114,75.75842905,-0.924245757,609.3807156,1973.35206,5399.650172,16334.73992,98.17300056,0.944238793,54.36864506,1.106277955,4.790321701,19.24980355,2.434692798,-2.113085663,-0.539991976,2.090586537,3.570467068,0.727018014,14.79813204,351.6510541,23.15807051,15.78987085,15.87130986,12774.35434,18.54863779,3.796366142,81.75913723,11.66170275,31.65082019,1
24.70550735,0.33603927,27.1940172,29.08798574,997.2729081,5473.973278,23584.69958,16286.26203,33.9113489,-0.244418238,73.77376477,5.617347351,1.65311896,0.210601182,-0.960078039,4.651227613,14.08678919,-0.8393981,2.877698618,0.065885325,-0.494915892,637.0391421,15.56220443,12.60899075,14.4227962,6922.408184,19.2146739,0.953963648,82.31653008,10.96975878,26.85775751,1
41.49128499,-1.619211466,6.665020418,1.0932288,567.3136933,5009.965476,14190.14956,10420.24022,26.0938028,0.967903949,38.32299152,4.33854667,0.475265604,20.01892263,0.580910505,26.78897943,9.942546347,4.481726305,1.968235844,-0.600055851,-0.361941685,501.9264281,8.157156047,6.051250411,14.48342919,7037.669172,19.8489527,2.393839339,81.8705735,7.828569241,26.38801192,1
29.54430823,0.40664574,-0.749974981,3.426701679,478.4207299,2366.955057,18717.39054,8184.192415,39.77897567,1.048747002,67.27394435,1.906080398,1.51970972,11.24568195,0.876877715,6.35201903,9.156053062,1.056087325,1.763549873,-0.091726851,2.818874116,437.7605551,3.745562745,3.245616149,16.11799554,6759.730582,19.31728036,3.222263069,81.80364467,8.831996451,26.02821706,1
49.42644175,0.069095375,-0.795637822,-1.062851511,340.0660015,3160.362127,6564.66244,5547.448142,99.23699358,3.564507479,54.76956015,2.366173147,0.408461485,23.29185055,0.460249898,-0.139241309,1.680420591,0.858281474,20.58200944,-1.125845914,-1.274385463,199.0669413,16.08341408,9.117911465,15.94005635,7183.985623,29.38599272,2.24245125,82.7552467,10.34678502,36.51975551,1
53.84169068,9.688397579,4.821166489,-0.276337922,558.6484168,2464.096606,11403.63227,14848.54659,30.60686085,-0.907275504,53.09135953,5.058807202,-0.198439953,11.54262887,-0.090833347,7.965790348,7.539789157,0.783480932,12.59526101,-0.442437635,0.285173171,420.4624232,13.79560068,12.07336477,14.45402682,7268.842481,22.31186877,0.285886643,80.91628871,7.647464584,27.64526808,1
50.24859324,-0.968807364,-0.027622552,-0.171844496,411.6995481,6170.867086,10444.77386,8455.856431,56.30971851,4.428110843,48.44110875,1.397908379,-0.950888179,34.55575471,-1.220783785,0.467872922,0.018385215,0.474367307,15.24164198,-0.187884696,0.521050444,357.4377755,12.85946734,8.596479,16.42071039,8207.552725,30.10944452,1.852098867,83.36181592,12.3667228,33.23316989,3
37.91596584,10.68086419,0.48328365,-0.634023989,597.4192828,3816.82736,11701.97161,11177.07644,37.18850263,2.909330387,54.06151378,0.35315654,0.603279195,12.83958499,0.607056458,13.53644897,0.611365886,0.033567123,14.57878336,-1.534245197,0.962258124,506.441225,4.923192752,6.632953582,14.03141083,7955.608781,20.88855359,1.634515339,81.98960134,9.911486296,27.19394785,1
46.25243981,-0.44886872,-1.788093425,0.468465671,510.987117,4050.883891,16866.05211,14063.33849,52.51509966,3.478620769,33.88465508,1.149544496,1.090153598,26.00595061,-0.730434178,2.420542604,-0.151585599,0.842828458,36.75324889,0.373047529,1.741105377,326.7623141,8.190690081,5.782522432,15.54091988,9620.104717,39.03959414,2.133811068,85.14160288,15.04662622,31.50075586,1
43.10661552,-1.357414142,-0.733098133,-0.022558554,491.2411914,4650.16437,6909.455701,16702.64632,345.8917199,0.592814919,52.19928509,-1.845224445,-0.283383336,9.265163916,0.209692043,2.907446127,0.39234525,-0.452328514,35.83702208,0.104004234,0.79691315,296.3613962,8.742784558,6.253735442,16.3490834,10785.5629,42.33166266,3.93218769,83.52596872,19.15598087,33.70521281,2
60.82835285,-0.398309522,1.878704325,6.941784824,422.2716416,2331.985967,12662.72759,5802.643063,45.06029016,2.109274515,5.887317553,0.528061325,-0.764926827,44.02670093,34.22639485,17.81668501,0.208918176,1.134112372,0.190034526,1.815591548,-0.694597167,488.031758,13.7980737,10.25070787,16.10676384,9927.185795,30.53192446,1.527730256,82.63821795,14.22522143,32.72560671,1
55.40597563,-0.132852582,0.636382693,0.804985861,253.8013564,1337.583183,11210.40672,22427.58424,79.28355739,1.205485439,4.134816531,-1.937702026,0.101813269,53.31972922,1.791642997,19.85116074,-0.973153852,-1.620357216,0.88038446,1.387506738,23.22481562,344.9845922,14.43046238,8.008251663,16.51174764,11208.93533,28.69977281,3.488275597,82.49954261,14.41635941,33.29262642,1
37.41220685,-0.204635939,-1.627145967,-0.412642027,492.0736089,1850.179327,5165.957241,15028.69218,58.36481043,-0.813030688,21.52373113,-0.552972205,-0.82501441,63.97265505,1.567973947,13.53690724,0.595848404,0.587503097,0.868544071,0.08876757,-0.375358009,605.7508978,11.22771546,6.278551137,16.55732796,10191.16785,18.56443569,3.514694623,82.25934535,13.6007226,30.07003867,1
50.19023932,0.590045067,-0.39088501,2.266483444,506.8707201,1880.235831,13785.04555,16480.41011,35.14890596,0.2949446,33.98756352,2.236011642,1.86925451,49.45051742,1.349271787,4.545447825,3.114123862,1.328074231,-0.872026366,0.149608205,0.877148723,679.8695023,11.14863499,8.051538077,15.67786135,9864.029696,19.98345724,2.809243924,78.93306771,10.18310853,28.1544445,3
54.60582539,0.958262164,10.73050812,-1.096159523,477.1354738,1378.922537,8821.812502,18510.025,42.68311641,-0.043259811,38.75363611,0.704510851,0.509935167,10.19538486,0.181127558,5.185543899,0.766725309,-2.902025134,41.04711617,0.469126782,1.936640013,649.3750439,16.52349648,9.964520893,19.35010995,10472.23598,19.96412373,4.085847568,82.91307819,11.61417108,29.29510907,1
48.15377572,0.890063374,4.767158556,11.95587955,566.3766783,1918.511717,15618.46125,18839.6349,33.44197474,-0.719501734,46.24616279,-0.852107841,0.000829975,6.286231789,6.194055475,0.525763432,4.011643512,0.407519807,30.7642424,0.31975354,9.60746327,803.1826385,14.53073888,8.730744807,16.21078395,10018.08036,19.63187386,0.918030081,82.5388848,11.37783502,28.49447436,1
50.67302072,0.207016669,18.37436779,-0.503241815,401.2996868,1256.156536,15234.13114,10358.50994,66.9298145,-0.24616798,33.00730782,1.012374132,-0.179537872,9.660030691,0.715945948,5.786342684,0.482944513,-1.053617395,40.20239072,1.528412224,11.30920312,582.6779876,15.78740851,10.40428066,17.99715444,10669.92849,17.53018866,-0.240095952,80.4568822,10.77796553,29.01964718,2
52.51793772,1.768823142,7.504109084,-0.486712209,229.1731583,960.3745541,8163.125343,5850.178495,102.5625598,2.192400941,30.71263113,0.151781639,-0.122802864,0.698847618,0.810465101,8.546720158,1.085001018,-0.15641576,60.29436949,-0.23731109,1.070888616,356.259804,18.863165,13.10697706,21.91279094,10606.52065,28.86252451,0.055290061,82.84662045,12.01782619,35.11266768,5
46.99706613,-0.717291592,12.94018399,2.461588771,433.2664022,1458.614504,7880.979746,2223.045635,27.848155,3.503113629,1.897409623,1.078287643,0.67808507,6.245759756,61.16221118,-1.180972108,-1.185587148,9.683749026,12.48280473,-1.168960659,6.041277158,578.7487818,26.8876559,22.33547352,18.32612463,9700.259486,30.10541639,3.360690354,84.53460476,13.19551215,31.93054268,1
39.03207602,-0.435300706,47.16675844,1.374484342,528.7815844,3861.121618,4635.02553,1994.813802,21.89685259,3.797488844,16.52938615,0.765856247,0.009032695,1.239077645,53.37193993,-0.909929285,1.609894736,-0.259266633,6.238639523,-0.633166848,24.44287208,663.7540771,35.35164983,21.64898701,15.15068545,9446.619096,30.02690337,1.777972073,83.44385354,12.09243628,32.18262515,1
37.43242924,1.254340345,21.86818915,0.888453139,400.8021766,1514.418663,18007.39934,5380.151549,28.33979178,2.410271132,38.78053464,11.56308825,0.352694428,8.67250961,3.842716181,14.32379018,12.1698618,-1.335174613,6.248943337,1.318825797,3.182675413,803.5177517,11.76599137,10.06874871,19.14655736,9856.94422,19.8156695,1.854906967,84.46884242,11.01500591,29.21782813,1
